province,city,name,level,price,score,comments,addr
台湾,台北,北投温泉博物馆,0,0.0,4.4,255.0,台北市北投区中山路二号
台湾,台北,总统府,0,0.0,4.4,429.0,台北市中正区重庆南路一段122号
台湾,台北,台北市立美术馆,0,0.0,4.6,154.0,台北市中山区中山北路三段181号
台湾,台北,象山,0,0.0,4.5,165.0,台湾台北市信义区信义路五段150巷
台湾,台北,象山自然步道,0,0.0,4.7,164.0,台湾台北市信义区信义路五段150巷342弄
台湾,台北,自由广场,0,0.0,4.5,305.0,台北市中正区中山南路21号
台湾,台北,大安森林公园,0,0.0,4.6,141.0,台北市大安区新生南路二段1号
台湾,台北,华西街观光夜市,0,0.0,4.3,151.0,台北市万华区华西街
台湾,台北,当代艺术馆,1,0.0,4.4,65.0,台北市大同区103长安西路39号
台湾,台北,淡水情人桥,0,0.0,4.4,144.0,台湾新北市淡水区淡水渔人码头
台湾,台北,四四南村,0,0.0,4.4,122.0,信义区信义路五段24巷3弄16号
台湾,台北,忠烈祠,0,0.0,4.5,129.0,台北市中山区北安路139号
台湾,台北,行天宫（台北本宫）,0,0.0,4.4,146.0,台北市中山区民权东路二段109号
台湾,台北,美丽华百乐园,0,30.0,4.6,156.0,台湾台北市中山區敬業三路20號
台湾,高雄,六合夜市,0,0.0,4.2,1112.0,台湾高雄市新兴区六合二路与中山一路口
台湾,高雄,爱河,0,0.0,4.3,474.0,高雄市中正四路底中正大桥两侧
台湾,高雄,驳二艺术特区,0,0.0,4.5,681.0,台湾高雄市盐埕区大勇路1号
台湾,高雄,美丽岛光之穹顶,0,0.0,4.5,1030.0,高雄市新兴区中山一路115号
台湾,高雄,西子湾风景区,0,0.0,4.5,664.0,台湾高雄市鼓山区莲海路70号
台湾,高雄,打狗英国领事馆,0,0.0,4.4,753.0,高雄市鼓山区莲海路20号
台湾,高雄,旗津岛,0,0.0,4.5,324.0,台湾高雄市旗津区
台湾,高雄,瑞丰夜市,0,0.0,4.4,246.0,台湾高雄市鼓山区裕诚路
台湾,高雄,高雄港,0,0.0,4.4,164.0,高雄市鼓山区临海二路62号
台湾,高雄,高雄85大楼,0,0.0,4.4,297.0,台湾高雄市苓雅区自强三路5号
台湾,高雄,梦时代购物中心,0,0.0,4.5,223.0,高雄市前镇区中华五路789号
台湾,高雄,莲池潭,0,0.0,4.4,139.0,高雄市左营区莲潭路
台湾,高雄,佛光山,0,0.0,4.7,149.0,台湾高雄市大树区统岭里统岭路1号
台湾,高雄,真爱码头,0,0.0,4.2,123.0,高雄市盐埕区公园二路11号
台湾,高雄,佛光山佛陀纪念馆,0,0.0,4.5,99.0,高雄市大树区统岭里统岭路1号
台湾,高雄,高雄左营高铁站,0,0.0,4.5,123.0,高雄市左营区高铁路107号
台湾,高雄,龙虎塔,0,0.0,4.4,85.0,台湾高雄市左营区莲潭路9号
台湾,高雄,旗津灯塔,0,0.0,4.2,96.0,高雄市旗津区旗下巷34号
台湾,高雄,旗津海岸公园,0,0.0,4.4,104.0,高雄市旗津区旗津三路990号
台湾,高雄,高雄港渔人码头,0,0.0,4.3,103.0,高雄市鼓山区蓬莱路17号
台湾,高雄,高雄中央公园站,0,0.0,4.4,56.0,台湾高雄市前金区中华三路34号
台湾,高雄,高雄市历史博物馆,0,0.0,4.4,82.0,高雄市盐埕区中正四路272号 ‎
台湾,高雄,台湾中山大学,0,0.0,4.5,137.0,高雄市鼓山区莲海路70号
台湾,高雄,城市光廊,0,0.0,4.2,67.0,高雄市前金区中华三路6号
台湾,高雄,Rosary Cathedral Minor Basilic...,0,0.0,4.4,79.0,高雄市苓雅区五福三路151号
台湾,高雄,旗津风车公园,0,0.0,4.4,43.0,高雄市旗津区旗津二路700号
台湾,高雄,高雄之眼,0,0.0,4.5,97.0,高雄市前镇区中华五路789号
台湾,高雄,旗津轮渡站,0,0.0,4.2,105.0,804台湾高雄市鼓山区滨海二路1号
台湾,高雄,光荣码头,0,0.0,4.2,38.0,台湾高雄市苓雅区海边路及新田路口
台湾,高雄,打狗铁道故事馆,0,0.0,4.2,82.0,高雄市鼓山区鼓山一路32号
台湾,高雄,科学工艺博物馆,0,0.0,4.6,30.0,高雄市三民区九如一路720号
台湾,高雄,旗津天后宫,0,0.0,4.2,81.0,
台湾,高雄,眷村文化馆,0,0.0,4.3,26.0,台湾高雄市左营区龟山巷157-2号
台湾,高雄,高雄市立美术馆,0,0.0,4.3,44.0,台湾高雄市鼓山区美术馆路80号
台湾,高雄,美浓小镇,0,0.0,4.6,43.0,高雄市美浓区
台湾,高雄,高雄凤山青年夜市,0,0.0,4.2,28.0,高雄市凤山区博爱路
台湾,高雄,中央公园,0,0.0,4.3,47.0,高雄市前金区中华三路（中华三路、民生二路、中山路、五福三路间）
台湾,高雄,净园休闲农场,0,0.0,4.5,22.0,
台湾,高雄,台湾糖业博物馆,0,0.0,4.4,26.0,高雄市桥头区糖厂路24号
台湾,高雄,高雄义大世界,0,0.0,4.5,39.0,高雄市大树区学城路一段12号
台湾,高雄,高雄旗津贝壳馆,0,0.0,4.4,30.0,
台湾,高雄,凯旋观光夜市,1,0.0,4.2,56.0,高雄市前镇区凯旋4路758号
台湾,高雄,旗津海产街,0,0.0,4.6,75.0,805台湾海岸路10号 ‎
台湾,高雄,澄清湖,0,0.0,4.5,76.0,台湾高雄市鸟松区
台湾,高雄,义大游乐世界,0,186.0,4.3,71.0,高雄市大树区学城路一段10号
台湾,台南,安平古堡,0,0.0,4.4,449.0,台南市安平区国胜路82号
台湾,台南,赤崁楼,0,0.0,4.4,409.0,台湾台南市中西区民族路二段212号
台湾,台南,安平树屋,0,0.0,4.4,315.0,台湾台南市安平区古堡街108号
台湾,台南,花园夜市,0,0.0,4.4,204.0,台湾台南市北区海安路三段533号
台湾,台南,台南孔庙,0,0.0,4.4,195.0,台南市中西区南门路2号
台湾,台南,神农街,0,0.0,4.4,81.0,台南市中西区神农街
台湾,台南,奇美博物馆,0,35.0,4.8,166.0,台南市仁德区文华路二段66号
台湾,台南,成功大学,0,0.0,4.4,83.0,台南市东区大学路1号
台湾,台南,大天后宫,0,0.0,4.5,85.0,台南市中西区永福路二段227巷18号
台湾,台南,德记洋行,0,0.0,4.3,63.0,台南市安平区古堡街108号
台湾,台南,延平郡王祠,0,0.0,4.3,98.0,台南中西区开山路152号
台湾,台南,安平老街,0,0.0,4.3,130.0,台南市安平区延平街
台湾,台南,亿载金城,0,0.0,4.2,77.0,台南市安平区光州路3号
台湾,台南,祀典武庙,0,0.0,4.4,55.0,台南中西区永福路2段229号
台湾,台南,四草湿地保护区,0,0.0,4.5,59.0,台南市安南区显草街1段
台湾,台南,台湾文学馆,0,0.0,4.5,77.0,台南市中西区中正路1号
台湾,台南,夕游出张所,0,0.0,4.2,41.0,台南市安平区古堡街196号
台湾,台南,海安路艺术街,0,0.0,4.4,59.0,700台湾台南市中西区
台湾,台南,台南,0,0.0,4.3,216.0,台南市
台湾,台南,七股盐山,0,0.0,4.3,62.0,
台湾,台南,台湾盐博物馆,0,0.0,4.3,29.0,台南市七股区盐埕里69号
台湾,台南,台江国家公园,0,0.0,4.5,22.0,台南市安平区四草大道118号
台湾,台南,安平观夕平台,0,0.0,4.6,32.0,台南市安平渔港观夕平台
台湾,台南,蓝晒图文创园区,0,0.0,4.3,43.0,台南市中西区西门路一段689巷
台湾,台南,朱玖莹故居,0,0.0,4.4,22.0,台南市安平区古堡街108号
台湾,台南,林默娘公园,0,0.0,4.5,24.0,台湾台南市安平区安亿路
台湾,台南,台湾历史博物馆,0,0.0,4.7,19.0,台南市安南区长和路一段250号
台湾,台南,郑成功祖庙,0,0.0,4.4,25.0,台南市中西区忠义路二段36号
台湾,台南,安平开台天后宫,0,0.0,4.4,16.0,台南市安平区国胜路33号
台湾,台南,台南爱国妇人馆,0,0.0,4.2,18.0,台南市中西区府前路一段195、197号
台湾,台南,德商东兴洋行,0,0.0,4.2,10.0,台南市安北路233巷3号
台湾,台南,武德殿,0,0.0,4.4,16.0,台南市友爱街南侧忠义国小校区
台湾,台南,原台南地方法院,0,0.0,4.2,11.0,台南市中西区府前路一段307号
台湾,台南,草山月世界,0,0.0,4.6,8.0,台南市左镇区草山里
台湾,台南,新光三越台南新天地,0,0.0,4.6,64.0,台南市7中西区门路一段658号
台湾,台南,关子岭温泉,0,0.0,4.5,38.0,732台湾台南市白河区175县道
台湾,台南,吴园,0,0.0,4.3,43.0,台湾台南市中西区民权路二段30号
台湾,台南,台南大东夜市,0,0.0,4.5,47.0,
台湾,台南,乌山头水库,0,0.0,4.3,21.0,台南官田区
台湾,台南,北门水晶教堂,0,0.0,4.6,27.0,北门游客中心南侧
台湾,台南,台南武圣夜市,0,0.0,4.1,23.0,台南市中西区武圣路69巷42号
台湾,台南,七股潟湖,0,0.0,4.4,25.0,台南市七股区盐埕村
台湾,台南,龙王瀑布,0,0.0,4.4,25.0,台南县南化乡关山村
台湾,台南,南化水库,1,0.0,4.3,13.0,716台湾台南南化区
台湾,台南,安平小炮台,0,0.0,4.0,27.0,台南市安平区湖内二街64号
台湾,垦丁,鹅銮鼻公园,0,0.0,4.5,1377.0,屏东县恒春镇鹅銮里鹅銮路301号
台湾,垦丁,垦丁大街,0,0.0,4.4,1194.0,946台湾屏东恒春镇垦丁路
台湾,垦丁,猫鼻头公园,0,0.0,4.3,735.0,台湾屏东县恒春镇下泉路100号
台湾,垦丁,船帆石,0,0.0,4.3,579.0,屏东县恒春镇船帆路600号海岸珊瑚礁前缘
台湾,垦丁,台湾海洋生物博物馆,0,57.0,4.6,669.0,屏东县车城乡后湾村后湾路2号
台湾,垦丁,垦丁国家公园,0,0.0,4.6,455.0,台湾屏东县恒春镇
台湾,垦丁,龙磐公园,0,0.0,4.5,437.0,台湾屏东县恒春镇台26线946号
台湾,垦丁,南湾游憩区,0,0.0,4.4,268.0,台湾屏东县恒春镇南湾里南湾路223号
台湾,垦丁,鹅銮鼻灯塔,0,0.0,4.5,248.0,屏东县恒春镇鹅銮里灯塔路90号
台湾,垦丁,垦丁海水浴场,0,0.0,4.6,136.0,屏东县恒春镇垦丁路451号
台湾,垦丁,小琉球,0,0.0,4.6,89.0,台湾屏东琉球乡
台湾,垦丁,垦丁白沙湾海滩,0,0.0,4.5,373.0,屏东县恒春镇白砂路
台湾,垦丁,风吹沙,0,0.0,4.4,199.0,台湾风吹砂
台湾,垦丁,后壁湖渔港,0,0.0,4.3,256.0,台湾后壁湖渔港
台湾,垦丁,阿嘉的家,0,0.0,4.1,187.0,台湾屏东县恒春镇光明路90号
台湾,垦丁,砂岛生态保护区,0,0.0,4.4,147.0,屏东县恒春镇鹅銮里砂岛路221号
台湾,垦丁,关山风景区,0,0.0,4.4,176.0,台湾屏东县恒春镇‎
台湾,垦丁,龙坑生态保护区,0,0.0,4.5,155.0,屏东县恒春镇鹅銮里鹅銮路50号
台湾,垦丁,小湾海水浴场,0,0.0,4.4,94.0,屏东县恆春镇垦丁路附近
台湾,垦丁,佳乐水风景区,0,0.0,4.4,121.0,屏东县满洲乡满州村中山路43号
台湾,垦丁,出火特别景观区,0,0.0,3.9,183.0,台湾屏东恒春
台湾,垦丁,垦丁牧场,0,0.0,4.3,91.0,台湾屏东县恒春镇牧场路1号
台湾,垦丁,社顶自然公园,0,0.0,4.5,56.0,屏东县恒春镇垦丁里社兴路186-1号 (垦丁牌楼往森林游乐区方向后)
台湾,垦丁,港口吊桥,0,0.0,4.3,48.0,947台湾屏东县满州乡茶山吊桥
台湾,垦丁,恒春老街,0,0.0,4.4,78.0,屏东县恒春镇福德路中山路
台湾,垦丁,龙銮潭,0,0.0,4.5,51.0,台湾屏东县恒春镇草潭路250巷86号
台湾,垦丁,出水口,0,0.0,4.6,36.0,龙鼓滩海旁路
台湾,垦丁,砂岛贝壳砂展示馆,0,0.0,4.5,36.0,屏东县恒春镇鹅銮里砂岛路221号
台湾,垦丁,红柴坑,0,0.0,4.4,15.0,屏东县恒春镇恒春海岸公路
台湾,垦丁,垦丁国家森林游乐区,0,0.0,4.5,99.0,屏东县恒春镇公园路201号
台湾,垦丁,垦丁南湾冲浪体验,0,0.0,4.7,13.0,屏东县恒春镇南湾里南湾路南湾游憩区
台湾,垦丁,垦丁PADI潜水课程,0,0.0,4.2,6.0,恒春镇大光路118-5号
台湾,垦丁,白榕园,0,0.0,4.5,21.0,947台湾屏东县满州乡茶山吊橋旁
台湾,垦丁,垦丁后壁湖帆船出海,0,0.0,5.0,6.0,屏东县恒春镇大光路79-41号后壁湖游艇码头
台湾,垦丁,台湾最南点,0,0.0,4.3,272.0,台湾屏东县恒春镇最南点
台湾,垦丁,垦丁后壁湖潜水体验,0,0.0,5.0,12.0,屏东县恒春镇大光里大光路
台湾,垦丁,香蕉湾生态保护区,0,0.0,4.4,9.0,946台湾屏东恒春
台湾,垦丁,垦丁亲吻石,0,0.0,4.5,36.0,屏东县恆春镇灯塔路90号
台湾,垦丁,大湾沙滩,0,0.0,4.4,87.0,台湾屏东县恒春镇大湾路附近沙滩
台湾,垦丁,万里桐,0,0.0,4.3,37.0,屏东县恒春镇万里桐
台湾,垦丁,大尖山,0,0.0,4.1,31.0,946台湾屏东县恒春镇
台湾,垦丁,福安宫,0,0.0,4.1,28.0,944台湾屏东县车城乡福安路51号 ‎
台湾,垦丁,大鹏湾国家风景区,0,0.0,4.3,17.0,台湾屏东县东港镇大潭路169号
台湾,垦丁,垦丁恒春生态农场,0,0.0,4.5,19.0,屏东县恒春镇山脚里山脚路28之5号
台湾,垦丁,青蛙石,0,0.0,4.1,45.0,屏东县恒春镇垦丁路17号
台湾,南投,日月潭,0,67.0,4.5,1347.0,台湾南投县鱼池乡水社村
台湾,南投,清境农场,0,19.0,4.6,685.0,南投县仁爱乡大同村仁和路170号
台湾,南投,青青草原,0,36.0,4.6,291.0,南投县仁爱乡仁和路170号
台湾,南投,中台禅寺,0,0.0,4.4,217.0,南投县埔里镇一新里中台路2号
台湾,南投,合欢山,0,0.0,4.6,121.0,台湾南投县仁爱乡
台湾,南投,玄光寺,0,0.0,4.3,174.0,台湾南投县鱼池乡中正路338号
台湾,南投,溪头妖怪村,0,0.0,4.7,144.0,台湾南投县鹿谷乡内湖村兴产路2-3号
台湾,南投,拉鲁岛,0,0.0,4.2,85.0,台湾南投县鱼池乡日月潭风景游览区
台湾,南投,清境农场小瑞士花园,0,61.0,4.7,70.0,南投县仁爱乡大同村仁和路170号清境农场内
台湾,南投,日月潭游船,0,130.0,4.7,107.0,台湾南投县鱼池乡水社村日月潭码头休闲大饭店（水社码头）
台湾,南投,日月潭环潭自行车道,0,0.0,4.6,90.0,台湾南投县鱼池乡
台湾,南投,涵碧步道,0,0.0,4.5,108.0,南投县鱼池乡中兴路146号
台湾,南投,日月潭水社码头,0,130.0,4.4,144.0,南投县鱼池乡中山路163号
台湾,南投,清境小瑞士花园,0,0.0,4.4,130.0,南投县仁爱乡定远新村28号
台湾,南投,集集火车站,0,0.0,4.3,70.0,南投县集集镇民生路75号
台湾,南投,青龙山步道,0,0.0,4.5,50.0,台湾南投县鱼池乡玄光寺码头
台湾,南投,玉山国家公园,0,0.0,4.4,41.0,南投县水里乡中山路一段300号
台湾,南投,车埕火车站,0,0.0,4.4,37.0,南投县水里乡车埕村民权巷2号
台湾,南投,溪头自然教育园区,0,0.0,4.5,62.0,南投县鹿谷乡森林巷9号（台大实验林溪头营林区）
台湾,南投,慈恩塔,0,0.0,4.3,37.0,南投县鱼池乡环潭公路
台湾,南投,埔里酒厂,0,0.0,4.3,38.0,台湾南投县埔里鎮中山路二段219号
台湾,南投,向山自行车步道,0,0.0,4.6,43.0,南投县鱼池乡中山路
台湾,南投,伊达邵,0,0.0,4.3,60.0,台湾555南投县鱼池乡日月村文化街127号
台湾,南投,清境山林步道,0,0.0,4.5,34.0,南投清境农场
台湾,南投,集集小镇,0,0.0,4.3,27.0,南投县集集镇民生路75 号
台湾,南投,水社亲水步道,0,0.0,4.4,15.0,南投县鱼池乡水社亲水步道
台湾,南投,合欢山旅游风景区,0,0.0,4.6,33.0,台湾南投县仁爱乡大同村（南投县与花莲县的交接处）
台湾,南投,集集线,0,0.0,4.4,10.0,台湾南投水里乡
台湾,南投,伊达邵亲水步道,0,0.0,4.6,11.0,台湾南投县鱼池乡日月潭风景游览区
台湾,南投,纸教堂,0,0.0,4.4,24.0,台湾南投县埔里镇桃米巷52之12号
台湾,南投,文武年梯步道,0,0.0,4.5,4.0,南投县鱼池乡日月村
台湾,南投,月潭自行车道,0,0.0,4.3,4.0,南投县鱼池乡月潭自行车道
台湾,南投,猫兰山步道,0,0.0,4.0,5.0,南投县鱼池乡中山路明潭国中旁
台湾,南投,邵族民族文化村,0,0.0,4.2,13.0,南投县埔里镇鱼池乡日月潭景区内
台湾,南投,集集武昌宫,0,0.0,4.2,10.0,南投县集集镇八张街181号
台湾,南投,车埕镇,0,0.0,4.6,5.0,南投县水里乡明潭坝顶下方
台湾,南投,日月潭缆车,0,67.0,4.4,72.0,南投县鱼池乡日月村中正路102号
台湾,南投,文武庙,0,0.0,4.4,93.0,南投县鱼池乡中正路63号
台湾,南投,玄奘寺,0,0.0,4.4,49.0,南投县鱼池乡日月村中正路389号
台湾,南投,伊达邵码头,0,0.0,4.3,48.0,台湾南投县鱼池乡伊达邵
台湾,南投,埔里小镇,0,0.0,4.2,50.0,403台湾台中市西区中美街457之2号
台湾,南投,九族文化村 ,0,0.0,5.0,29.0,鱼池乡大林村金天巷45号 55544
台湾,南投,杉林溪森林游乐区,0,0.0,4.6,15.0,位于杉林溪入口处
台湾,南投,水社大山步道,0,0.0,4.0,8.0,南投县水里乡民权巷108号
台湾,南投,孔雀园,0,0.0,4.5,20.0,南投县鱼池乡中正路83号
香港,香港,香港迪士尼乐园,0,534.0,4.8,46893.0,香港大屿山 香港迪士尼乐园度假区
香港,香港,香港海洋公园,0,383.0,4.7,32966.0,香港岛香港仔黄竹坑南朗山香港海洋公园
香港,香港,尖沙咀钟楼,0,78.0,4.6,5990.0,香港九龙尖沙咀
香港,香港,太平山顶,0,65.0,4.5,11564.0,香港岛中环花园道33号
香港,香港,中环,0,211.0,4.5,3283.0,香港中西区
香港,香港,维多利亚港,0,76.0,4.5,4343.0,香港九龙半岛与香港岛之间的海湾
香港,香港,铜锣湾,0,0.0,4.3,1626.0,香港岛区
香港,香港,旺角,0,0.0,4.3,1682.0,香港的油尖旺区九龙西部
香港,香港,星光大道,0,211.0,4.3,2218.0,香港尖沙咀星光大道
香港,香港,大屿山,0,11.0,4.5,974.0,香港离岛大屿山
香港,香港,湾仔,0,0.0,4.2,550.0,香港岛北岸的中央位置，东起坚拿道，西至军器厂街，南至宝云道。
香港,香港,荃湾,0,0.0,4.3,414.0,位于香港新界西南
香港,香港,香港杜莎夫人蜡像馆,0,160.0,4.6,3780.0,香港山顶道128号凌霄阁P101号铺
香港,香港,昂坪360缆车,0,142.0,4.7,4532.0,香港大屿山东涌达东路11号
香港,香港,东涌,0,0.0,4.2,496.0,香港新界西离岛区大屿山北部
香港,香港,金紫荆广场,0,0.0,4.2,974.0,香港湾仔博览道1号
香港,香港,兰桂坊,0,0.0,4.4,778.0,香港中环
香港,香港,浅水湾,0,0.0,4.4,967.0,香港岛浅水湾海滩道
香港,香港,南丫岛,0,0.0,4.5,1032.0,香港南丫岛
香港,香港,山顶缆车,0,59.0,4.4,1114.0,香港中环花园道山顶缆车站
香港,香港,赤柱,0,169.0,4.4,639.0,位于香港岛南区赤柱半岛，浅水湾以东、石澳以西。
香港,香港,天星小轮,0,90.0,4.7,2364.0,香港尖沙咀九龙公众码头
香港,香港,庙街,0,0.0,4.2,718.0,
香港,香港,黄大仙祠,0,0.0,4.4,863.0,香港九龙黄大仙竹园村2号
香港,香港,油麻地,0,0.0,4.2,497.0,香港九龙西部的地区
香港,香港,大澳,0,157.0,4.4,552.0,香港大屿山西北面
香港,香港,上环,0,0.0,4.2,383.0,香港岛中西区的北部，东起鸭巴甸街、永吉街，西至威利麻街、南至皇后大道。
香港,香港,东荟城名品仓,0,0.0,4.2,605.0,"20 Tat Tat Road, Tung Chung, Lantau, Hong Kong"
香港,香港,长洲岛,0,0.0,4.5,566.0,香港岛西南海域
香港,香港,凌霄阁,0,24.0,4.4,605.0,香港山顶山顶道128号
香港,香港,香港大学,0,0.0,4.6,666.0,香港薄扶林道香港大学
香港,香港,幻彩咏香江,0,124.0,4.3,351.0,香港维多利亚港两岸
香港,香港,西贡,0,0.0,4.4,436.0,香港新界东西贡区
香港,香港,加连威老道,0,0.0,4.1,440.0,香港尖沙咀加连威老道。
香港,香港,花园街,0,0.0,4.1,564.0,香港旺角花园街75号
香港,香港,九龙公园,0,0.0,4.5,522.0,九龙尖沙咀柯士甸道22号
香港,香港,中银大厦,0,0.0,4.4,356.0,香港中环花园道1号
香港,香港,青马大桥,0,0.0,4.3,347.0,香港青衣岛与马湾岛之间
香港,香港,沙田坳,0,0.0,4.4,254.0,香港新界东部
香港,香港,通菜街,0,0.0,3.9,334.0,九龙旺角亚皆老街与登打士街之间的一段通菜街
香港,香港,维多利亚公园,0,0.0,4.4,362.0,"No.1 Hing Fat Street, Causeway Bay, Hong Kong"
香港,香港,香港科学馆,0,0.0,4.6,499.0,香港九龙尖沙咀东部科学馆道二号
香港,香港,香港天际100观景台,0,88.0,4.6,1651.0,香港九龙柯士甸道西1号环球贸易广场100楼。（港铁九龙站C出口)
香港,香港,香港艺术馆,0,0.0,4.4,266.0,香港九龙尖沙咀梳士巴利道10号香港艺术馆
香港,香港,香港太空馆,0,0.0,4.4,436.0,香港九龙尖沙咀梳士巴利道10号
澳门,澳门,大三巴牌坊,0,0.0,4.5,6561.0,澳门特别行政区花王堂区炮台山下
澳门,澳门,澳门威尼斯人度假村,0,109.0,4.7,5552.0,望德圣母湾大马路s/n号
澳门,澳门,澳门塔,0,95.0,4.7,6237.0,中国澳门南湾新填海区
澳门,澳门,官也街,0,0.0,4.4,2331.0,澳门氹仔官也街
澳门,澳门,大炮台,0,0.0,4.5,1299.0,澳门花王堂区澳门博物馆前地112号
澳门,澳门,议事亭前地,0,0.0,4.4,585.0,澳门特别行政区大堂区半岛中区
澳门,澳门,澳门渔人码头,0,0.0,4.4,601.0,澳门新口岸友谊大马路及孙逸仙大马路
澳门,澳门,妈阁庙,0,0.0,4.4,626.0,澳门岛妈阁上街
澳门,澳门,澳门博物馆,0,0.0,4.4,520.0,澳门博物馆前地112号
澳门,澳门,玫瑰堂,0,0.0,4.5,529.0,澳门板樟堂巷&号 板樟堂前地
澳门,澳门,新濠天地,0,121.0,4.6,672.0,
澳门,澳门,澳门半岛,0,0.0,4.4,200.0,"澳门半岛,澳门"
澳门,澳门,龙环葡韵住宅式博物馆,0,0.0,4.4,371.0,澳门氹仔海边马路
澳门,澳门,澳門銀河綜合渡假城,0,123.0,4.6,386.0,大马路路凼城澳门银河综合度假城
澳门,澳门,澳门历史城区,0,0.0,4.5,221.0,澳门澳门半岛
澳门,澳门,黑沙海滩,0,0.0,4.4,363.0,澳门特别行政区圣方济各堂区澳门路环岛南侧
澳门,澳门,影汇之星8字摩天轮,0,72.0,4.7,1165.0,澳门新濠影汇三楼
澳门,澳门,郑家大屋,0,0.0,4.5,179.0,龙头左巷10号(亚婆井前地对面)
澳门,澳门,威尼斯人国际娱乐场,0,76.0,4.7,389.0,"Estrada da Baia de N. Senhora da Esperanca, s/n,, Macau"
澳门,澳门,民政总署大楼,0,0.0,4.4,318.0,澳门半岛新马路163号
澳门,澳门,金莲花广场,0,0.0,4.3,264.0,飞南第街68号附近
澳门,澳门,新濠天地《水舞间》表演,0,455.0,4.8,3384.0,澳门路氹连贯公路新濠天地水舞间剧院
澳门,澳门,海事博物馆,0,0.0,4.4,187.0,澳门妈阁庙前地一号
澳门,澳门,外港客运码头,0,0.0,4.3,199.0,澳门半岛海港前地
澳门,澳门,卢家大屋,0,0.0,4.4,160.0,大堂巷7号
澳门,澳门,哪吒庙,0,0.0,4.2,161.0,澳门半岛大三巴牌坊后侧
澳门,澳门,岗顶剧院,0,0.0,4.4,107.0,澳门半岛岗顶前地
澳门,澳门,澳门主教座堂,0,0.0,4.4,171.0,澳门大堂前地1号
澳门,澳门,主教山小堂,0,0.0,4.6,173.0,
澳门,澳门,圣老楞佐堂,0,0.0,4.4,171.0,澳门风顺堂街圣老楞佐堂
澳门,澳门,路环岛,0,0.0,4.6,152.0,澳门特别行政区圣方济各堂区路环岛
澳门,澳门,仁慈堂大楼,0,0.0,4.4,151.0,澳门仁慈堂大楼议事亭前地
澳门,澳门,东望洋炮台及灯塔,0,0.0,4.4,164.0,澳门半岛望德堂区东望洋山山顶
澳门,澳门,天浪淘园,0,0.0,4.7,63.0,澳门路氹城澳门银河综合渡假城
澳门,澳门,葡萄酒博物馆,0,0.0,4.3,137.0,澳门高美士街431号
澳门,澳门,大赛车博物馆,0,0.0,4.3,135.0,澳门高美士街431号
澳门,澳门,岗顶前地,0,0.0,4.4,130.0,澳门半岛南部风顺堂区
澳门,澳门,蝙蝠侠夜神飞驰,0,75.0,4.7,402.0,澳门新濠影汇二楼
澳门,澳门,亚婆井前地,0,0.0,4.2,119.0,澳门西望洋山北面的广场
澳门,澳门,澳氹大桥,0,0.0,4.6,141.0,"Pte. Gov. Nobre de Carvalho, Macau"
澳门,澳门,永利皇宫观光缆车,0,0.0,4.6,218.0,澳门路氹体育馆大马路
澳门,澳门,澳门艺术博物馆,0,0.0,4.4,101.0,澳门冼星海大马路文化中心广场
澳门,澳门,威尼斯人贡多拉体验,0,85.0,4.5,306.0,澳门路氹连贯公路澳门威尼斯人大运河购物中心
澳门,澳门,圣方济各教堂,0,0.0,4.3,114.0,澳门路环计单奴街
澳门,澳门,妈祖文化村,0,0.0,4.5,107.0,澳门路环岛叠石塘山
海南,三亚,亚龙湾,4,338.0,4.6,12850.0,三亚市亚龙湾国家旅游度假区
海南,三亚,蜈支洲岛,5,140.0,4.5,24393.0,三亚市海棠区海棠湾镇蜈支洲岛
海南,三亚,天涯海角,4,77.0,4.5,23832.0,三亚市沿海滨西行26公里马岭山下天涯海角景区
海南,三亚,大东海,4,35.0,4.4,3348.0,三亚市田独镇大东海旅游区
海南,三亚,第一市场,0,0.0,4.1,6110.0,三亚市解放路、跃进街、河西路
海南,三亚,三亚湾,0,490.0,4.5,1906.0,三亚市天涯区
海南,三亚,亚龙湾热带天堂森林公园 ,4,145.0,4.5,23139.0,三亚市亚龙湾区湾路665号亚龙湾国家旅游度假区
海南,三亚,南山文化旅游区,5,122.0,4.7,15268.0,三亚市崖州区崖城镇南山景区
海南,三亚,西岛,4,90.0,4.4,5214.0,三亚天涯区肖旗港西岛海洋文化旅游区
海南,三亚,海棠湾,0,380.0,4.6,776.0,三亚市海棠区
海南,三亚,鹿回头风景区,4,38.0,4.6,14507.0,三亚市大东海鹿岭路鹿回头公园
海南,三亚,大小洞天,5,45.0,4.6,4394.0,三亚市崖州区崖城南山大小洞天旅游区
海南,三亚,三亚千古情景区,0,280.0,4.7,13649.0,三亚市吉阳区迎宾路333号
海南,三亚,椰梦长廊,0,0.0,4.4,765.0,三亚市三亚湾滨海路
海南,三亚,南山寺,0,122.0,4.7,2131.0,三亚市崖州区南山文化旅游区内
海南,三亚,珠江南田温泉,0,138.0,4.4,2071.0,三亚市海棠湾镇南田温泉旅游城神州第一泉南田温泉度假村(藤桥高速路口2公里处)
海南,三亚,槟榔谷,5,96.0,4.4,3786.0,保亭黎族苗族自治县三道镇甘什岭槟榔谷
海南,三亚,凤凰岛,0,960.0,4.5,380.0,三亚市三亚湾度假区内
海南,三亚,观日岩,0,0.0,4.5,212.0,三亚市海棠区海棠湾镇蜈支洲岛三亚蜈支洲岛度假中心内
海南,三亚,小东海,0,0.0,4.4,230.0,三亚市吉阳区
